country,year,flow,partner,hs2,value_usd
Fiji,2020,export,world,88,540398.9670000001
Fiji,2020,export,world,89,8872539.341
Fiji,2020,export,world,93,75176393.582
Fiji,2020,export,world,97,58249083.202
Fiji,2020,import,aus,00,9821.076
Fiji,2020,import,aus,01,14811347.476
Fiji,2020,import,aus,02,4041298.7120000003
Fiji,2020,import,aus,03,451836.833
Fiji,2020,import,aus,04,56264567.79800001
Fiji,2020,import,aus,05,7731575.554
Fiji,2020,import,aus,06,1334125.453
Fiji,2020,import,aus,07,2904104.748
Fiji,2020,import,aus,08,11218862.735
Fiji,2020,import,aus,09,9592247.183
Fiji,2020,import,aus,11,3153528.274
Fiji,2020,import,aus,12,42.881
Fiji,2020,import,aus,21,17764.16
Fiji,2020,import,aus,22,13735.675
Fiji,2020,import,aus,23,1843.411
Fiji,2020,import,aus,24,82890.807
Fiji,2020,import,aus,26,4048980.823
Fiji,2020,import,aus,27,107197.741
Fiji,2020,import,aus,28,120.804
Fiji,2020,import,aus,29,376550.215
Fiji,2020,import,aus,32,581.887
Fiji,2020,import,aus,33,1719591.635
Fiji,2020,import,aus,34,17062930.224
Fiji,2020,import,aus,42,1230632.0559999999
Fiji,2020,import,aus,43,2644.774
Fiji,2020,import,aus,51,673460.72
Fiji,2020,import,aus,52,1402108.973
Fiji,2020,import,aus,53,2012907.997
Fiji,2020,import,aus,54,10708952.909
Fiji,2020,import,aus,55,6368013.616
Fiji,2020,import,aus,56,280377.43799999997
Fiji,2020,import,aus,57,3632519.231
Fiji,2020,import,aus,58,4281346.106
Fiji,2020,import,aus,59,6059258.799000001
Fiji,2020,import,aus,61,25799.460000000003
Fiji,2020,import,aus,62,2271182.9390000002
Fiji,2020,import,aus,63,920478.312
Fiji,2020,import,aus,64,11802216.230999999
Fiji,2020,import,aus,65,11375177.386
Fiji,2020,import,aus,66,1944541.777
Fiji,2020,import,aus,67,3525444.599
Fiji,2020,import,aus,68,949756.188
Fiji,2020,import,aus,69,11496045.789
Fiji,2020,import,aus,71,2282820.685
Fiji,2020,import,aus,72,5738928.946
Fiji,2020,import,aus,73,319096.457
Fiji,2020,import,aus,74,12882003.006
Fiji,2020,import,aus,75,7973137.609
Fiji,2020,import,aus,76,6714588.337
Fiji,2020,import,aus,77,14421354.377
Fiji,2020,import,aus,78,5684772.857
Fiji,2020,import,aus,79,3465138.117
Fiji,2020,import,aus,81,1317905.9200000002
Fiji,2020,import,aus,82,977793.746
Fiji,2020,import,aus,83,634974.549
Fiji,2020,import,aus,84,1335447.839
Fiji,2020,import,aus,85,1627057.729
Fiji,2020,import,aus,87,5058363.39
Fiji,2020,import,aus,88,1147933.523
Fiji,2020,import,aus,89,15182914.765
Fiji,2020,import,aus,93,6944242.912
Fiji,2020,import,china,01,222.243
Fiji,2020,import,china,02,372.555
Fiji,2020,import,china,03,30332772.151
Fiji,2020,import,china,04,5502900.813
Fiji,2020,import,china,05,5410404.256
Fiji,2020,import,china,06,341055.553
Fiji,2020,import,china,07,305806.189
Fiji,2020,import,china,08,17825.945
Fiji,2020,import,china,09,2127149.247
Fiji,2020,import,china,11,3402813.4740000004
Fiji,2020,import,china,12,682.403
Fiji,2020,import,china,21,86.223
Fiji,2020,import,china,22,36475.386
Fiji,2020,import,china,23,2002.485
Fiji,2020,import,china,24,7446.496999999999
Fiji,2020,import,china,26,7368.113
Fiji,2020,import,china,27,479632.324
Fiji,2020,import,china,29,4062.1450000000004
Fiji,2020,import,china,33,88584.265
Fiji,2020,import,china,34,5706.829
Fiji,2020,import,china,42,134271.636
Fiji,2020,import,china,43,1978.97
Fiji,2020,import,china,51,834544.3570000001
Fiji,2020,import,china,52,2394483.558
Fiji,2020,import,china,53,1774964.525
Fiji,2020,import,china,54,565387.3809999999
Fiji,2020,import,china,55,3937972.2270000004
Fiji,2020,import,china,56,1487846.969
Fiji,2020,import,china,57,1477070.064
Fiji,2020,import,china,58,6962018.601
Fiji,2020,import,china,59,4356583.393
Fiji,2020,import,china,61,46144.765
Fiji,2020,import,china,62,11081917.274999999
Fiji,2020,import,china,63,3048917.209
Fiji,2020,import,china,64,10562570.457
Fiji,2020,import,china,65,15621352.051
Fiji,2020,import,china,66,8914657.006000001
Fiji,2020,import,china,67,13927581.086
Fiji,2020,import,china,68,2308811.0349999997
Fiji,2020,import,china,69,22507671.359
Fiji,2020,import,china,71,5562372.276000001
Fiji,2020,import,china,72,9557937.509
Fiji,2020,import,china,73,577229.3859999999
Fiji,2020,import,china,74,14313118.285
Fiji,2020,import,china,75,728806.866
Fiji,2020,import,china,76,10975592.367
Fiji,2020,import,china,77,14058808.188
Fiji,2020,import,china,78,13053307.939
Fiji,2020,import,china,79,1168905.437
Fiji,2020,import,china,81,3644489.417
Fiji,2020,import,china,82,6710130.121
Fiji,2020,import,china,83,1790106.043
Fiji,2020,import,china,84,7552179.532
Fiji,2020,import,china,85,2154193.633
Fiji,2020,import,china,87,3313300.128
Fiji,2020,import,china,88,909771.033
Fiji,2020,import,china,89,20182657.856
Fiji,2020,import,china,93,10438964.141
Fiji,2020,import,china,96,1.844
Fiji,2020,import,world,00,1751286.0469999998
Fiji,2020,import,world,01,34328531.501
Fiji,2020,import,world,02,42538598.658
Fiji,2020,import,world,03,44257236.774000004
Fiji,2020,import,world,04,89032199.197
Fiji,2020,import,world,05,58403345.569
Fiji,2020,import,world,06,8556565.34
Fiji,2020,import,world,07,13093650.433
Fiji,2020,import,world,08,17125394.112999998
Fiji,2020,import,world,09,27427674.692
Fiji,2020,import,world,11,10979348.814
Fiji,2020,import,world,12,4878052.579
Fiji,2020,import,world,21,17850.383
Fiji,2020,import,world,22,586618.889
Fiji,2020,import,world,23,104372.68299999999
Fiji,2020,import,world,24,1753410.259
Fiji,2020,import,world,25,316.303
Fiji,2020,import,world,26,4130075.2490000003
Fiji,2020,import,world,27,3814745.386
Fiji,2020,import,world,28,804.59
Fiji,2020,import,world,29,1535001.507
Fiji,2020,import,world,32,75625.05500000001
Fiji,2020,import,world,33,282747275.012
Fiji,2020,import,world,34,17075137.867
Fiji,2020,import,world,41,465081.916
Fiji,2020,import,world,42,22673053.217
Fiji,2020,import,world,43,52869.206000000006
Fiji,2020,import,world,51,4090944.944
Fiji,2020,import,world,52,7942294.817
Fiji,2020,import,world,53,8277874.082
Fiji,2020,import,world,54,33539389.565
Fiji,2020,import,world,55,34499431.6
Fiji,2020,import,world,56,8015797.967
Fiji,2020,import,world,57,27817290.623999998
Fiji,2020,import,world,58,20621802.446
Fiji,2020,import,world,59,26793591.878
Fiji,2020,import,world,61,335670.56
Fiji,2020,import,world,62,19742154.913
Fiji,2020,import,world,63,6867274.72
Fiji,2020,import,world,64,46315494.626
Fiji,2020,import,world,65,45990434.981
Fiji,2020,import,world,66,29092898.141
Fiji,2020,import,world,67,52313620.223000005
Fiji,2020,import,world,68,12763018.593
Fiji,2020,import,world,69,61664673.297
Fiji,2020,import,world,71,20678323.893
Fiji,2020,import,world,72,37214982.287
Fiji,2020,import,world,73,1805887.083
Fiji,2020,import,world,74,59770396.985
Fiji,2020,import,world,75,25827146.316
Fiji,2020,import,world,76,56811391.963
Fiji,2020,import,world,77,50089213.733
Fiji,2020,import,world,78,77445752.016
Fiji,2020,import,world,79,39411226.263
Fiji,2020,import,world,81,9715360.602
Fiji,2020,import,world,82,14872332.211
Fiji,2020,import,world,83,3659505.5190000003
Fiji,2020,import,world,84,19677319.21
Fiji,2020,import,world,85,5684160.077
Fiji,2020,import,world,87,47559462.6
Fiji,2020,import,world,88,4032553.3419999997
Fiji,2020,import,world,89,67911998.338
Fiji,2020,import,world,93,61827453.72
Fiji,2020,import,world,96,413063.408
Fiji,2020,import,world,97,5475.365
Fiji,2021,export,aus,01,134770.84100000001
Fiji,2021,export,aus,02,157275.067
Fiji,2021,export,aus,03,540851.423
Fiji,2021,export,aus,04,9246829.663
Fiji,2021,export,aus,05,6969284.018999999
Fiji,2021,export,aus,06,364955.484
Fiji,2021,export,aus,07,1933808.791
Fiji,2021,export,aus,08,160.82
Fiji,2021,export,aus,09,495951.635
Fiji,2021,export,aus,11,1237685.071
Fiji,2021,export,aus,12,762.086
Fiji,2021,export,aus,21,18918.366
Fiji,2021,export,aus,24,1036944.0760000001
Fiji,2021,export,aus,26,3729.2940000000003
Fiji,2021,export,aus,27,59.885
Fiji,2021,export,aus,28,2220834.4960000003
Fiji,2021,export,aus,29,3361.29
Fiji,2021,export,aus,33,6316.908
Fiji,2021,export,aus,42,313694.358
Fiji,2021,export,aus,43,5490.108
Fiji,2021,export,aus,51,341.442
Fiji,2021,export,aus,52,1698.031
Fiji,2021,export,aus,54,3134899.744
Fiji,2021,export,aus,55,977250.7459999999
Fiji,2021,export,aus,57,45530.03
Fiji,2021,export,aus,58,6174.922
Fiji,2021,export,aus,59,4807.707
Fiji,2021,export,aus,61,17757.368000000002
Fiji,2021,export,aus,62,30836.458000000002
Fiji,2021,export,aus,63,21519.502
Fiji,2021,export,aus,64,9289.911
Fiji,2021,export,aus,65,2376255.059
Fiji,2021,export,aus,66,1894.107
Fiji,2021,export,aus,67,27164.152
Fiji,2021,export,aus,68,568940.4130000001
Fiji,2021,export,aus,69,848046.319
Fiji,2021,export,aus,71,179059.705
Fiji,2021,export,aus,72,237773.624
Fiji,2021,export,aus,73,15573.979
Fiji,2021,export,aus,74,73417.149
Fiji,2021,export,aus,75,258238.376
Fiji,2021,export,aus,76,1114163.444
Fiji,2021,export,aus,77,2174742.804
Fiji,2021,export,aus,78,194434.711
Fiji,2021,export,aus,79,13292343.541
Fiji,2021,export,aus,81,2598.239
Fiji,2021,export,aus,82,63907.981
Fiji,2021,export,aus,83,189662.258
Fiji,2021,export,aus,84,22852483.619
Fiji,2021,export,aus,85,40161.141
Fiji,2021,export,aus,87,744189.69
Fiji,2021,export,aus,88,387478.06
Fiji,2021,export,aus,89,1157235.292
Fiji,2021,export,aus,93,1331392.631
Fiji,2021,export,aus,97,57504852.94
Fiji,2021,export,china,01,58570.002
Fiji,2021,export,china,02,1968.48
Fiji,2021,export,china,03,8767534.287
Fiji,2021,export,china,05,165448.89500000002
Fiji,2021,export,china,09,1036.88
Fiji,2021,export,china,11,2106182.6199999996
Fiji,2021,export,china,24,30603973.716000002
Fiji,2021,export,china,28,2771182.0470000003
Fiji,2021,export,china,33,977021.831
Fiji,2021,export,china,51,65.68
Fiji,2021,export,china,53,9853.506
Fiji,2021,export,china,54,518.199
Fiji,2021,export,china,55,2380.915
Fiji,2021,export,china,58,2464.463
Fiji,2021,export,china,59,102.867
Fiji,2021,export,china,63,55158.003
Fiji,2021,export,china,64,3971.732
Fiji,2021,export,china,65,162276.91900000002
Fiji,2021,export,china,66,4554.162
Fiji,2021,export,china,67,190.28
Fiji,2021,export,china,68,56.504
Fiji,2021,export,china,69,8792.479
Fiji,2021,export,china,71,462.177
Fiji,2021,export,china,72,4140.2789999999995
Fiji,2021,export,china,74,7036.012000000001
Fiji,2021,export,china,75,3154.107
Fiji,2021,export,china,76,26245.11
Fiji,2021,export,china,77,174.34199999999998
Fiji,2021,export,china,78,61276.903000000006
Fiji,2021,export,china,79,256.926
Fiji,2021,export,china,81,711.86
Fiji,2021,export,china,82,167500.923
Fiji,2021,export,china,84,199137.62
Fiji,2021,export,china,87,10829.537
Fiji,2021,export,china,89,5189.233
Fiji,2021,export,china,93,9999.839
Fiji,2021,export,world,01,9808309.077
Fiji,2021,export,world,02,7822970.639
Fiji,2021,export,world,03,80605461.125
Fiji,2021,export,world,04,54824888.393
Fiji,2021,export,world,05,24101174.988
Fiji,2021,export,world,06,47742951.888
Fiji,2021,export,world,07,15969973.535
Fiji,2021,export,world,08,3066296.581
Fiji,2021,export,world,09,4809802.246
Fiji,2021,export,world,11,107857564.286
Fiji,2021,export,world,12,5768631.095
Fiji,2021,export,world,21,19526.875
Fiji,2021,export,world,22,244578.788
Fiji,2021,export,world,23,4648.336
Fiji,2021,export,world,24,55495543.095
Fiji,2021,export,world,25,2015.808
Fiji,2021,export,world,26,19287.335
Fiji,2021,export,world,27,631886.853
Fiji,2021,export,world,28,8393784.391999999
Fiji,2021,export,world,29,132864.179
Fiji,2021,export,world,33,90915762.016
Fiji,2021,export,world,34,352054.6
Fiji,2021,export,world,41,240962.50400000002
Fiji,2021,export,world,42,3239290.026
Fiji,2021,export,world,43,6069.64
Fiji,2021,export,world,51,275330.25
Fiji,2021,export,world,52,394314.61600000004
Fiji,2021,export,world,53,5120766.038
Fiji,2021,export,world,54,15041010.428000001
Fiji,2021,export,world,55,11094885.466
Fiji,2021,export,world,56,27944.107000000004
Fiji,2021,export,world,57,233526.133
Fiji,2021,export,world,58,3223615.112
Fiji,2021,export,world,59,1816391.094
Fiji,2021,export,world,61,19497.415999999997
Fiji,2021,export,world,62,728305.662
Fiji,2021,export,world,63,1339980.3420000002
Fiji,2021,export,world,64,12117018.618999999
Fiji,2021,export,world,65,7480297.228
Fiji,2021,export,world,66,4382273.640000001
Fiji,2021,export,world,67,3974903.113
Fiji,2021,export,world,68,726999.298
Fiji,2021,export,world,69,22303143.490000002
Fiji,2021,export,world,71,5048234.607
Fiji,2021,export,world,72,3224540.4329999997
Fiji,2021,export,world,73,165375.003
Fiji,2021,export,world,74,3899681.204
Fiji,2021,export,world,75,1694457.39
Fiji,2021,export,world,76,15383802.162
Fiji,2021,export,world,77,15139038.407
Fiji,2021,export,world,78,4386469.94
Fiji,2021,export,world,79,21509028.014
Fiji,2021,export,world,81,1277945.216
Fiji,2021,export,world,82,1121214.91
Fiji,2021,export,world,83,358904.67699999997
Fiji,2021,export,world,84,35687484.969
Fiji,2021,export,world,85,886974.987
Fiji,2021,export,world,87,2812478.591
Fiji,2021,export,world,88,748093.3239999999
Fiji,2021,export,world,89,6216109.637
Fiji,2021,export,world,93,25758479.491
Fiji,2021,export,world,96,685.298
Fiji,2021,export,world,97,58357886.622
Fiji,2021,import,aus,00,11619.633
Fiji,2021,import,aus,01,14674226.036
Fiji,2021,import,aus,02,6384056.802
Fiji,2021,import,aus,03,486724.989
Fiji,2021,import,aus,04,57574367.904
Fiji,2021,import,aus,05,10144175.875
Fiji,2021,import,aus,06,1809132.929
Fiji,2021,import,aus,07,4077189.692
Fiji,2021,import,aus,08,11067780.716
Fiji,2021,import,aus,09,12221249.044
Fiji,2021,import,aus,11,4876245.686
Fiji,2021,import,aus,12,19513.836
Fiji,2021,import,aus,21,8262.689
Fiji,2021,import,aus,22,29701.54
Fiji,2021,import,aus,23,1760.331
Fiji,2021,import,aus,24,739737.912
Fiji,2021,import,aus,26,4277807.052
Fiji,2021,import,aus,27,213445.80200000003
Fiji,2021,import,aus,28,714.274
Fiji,2021,import,aus,29,238431.394
Fiji,2021,import,aus,32,15506.85
Fiji,2021,import,aus,33,1682863.835
Fiji,2021,import,aus,34,26174380.740000002
Fiji,2021,import,aus,42,1353357.408
Fiji,2021,import,aus,43,3369.5
Fiji,2021,import,aus,51,699500.465
Fiji,2021,import,aus,52,1275815.917
Fiji,2021,import,aus,53,2381732.609
Fiji,2021,import,aus,54,18306509.344
Fiji,2021,import,aus,55,8391420.381
Fiji,2021,import,aus,56,329514.637
Fiji,2021,import,aus,57,3420144.836
Fiji,2021,import,aus,58,4217573.307
Fiji,2021,import,aus,59,9426705.063
Fiji,2021,import,aus,61,60465.075
Fiji,2021,import,aus,62,1882076.794
Fiji,2021,import,aus,63,1148507.526
Fiji,2021,import,aus,64,13843018.526
Fiji,2021,import,aus,65,14114486.67
Fiji,2021,import,aus,66,1950204.257
Fiji,2021,import,aus,67,4273800.551
Fiji,2021,import,aus,68,806763.297
Fiji,2021,import,aus,69,12357718.403
Fiji,2021,import,aus,71,2448802.425
Fiji,2021,import,aus,72,6472237.548
Fiji,2021,import,aus,73,371664.05799999996
Fiji,2021,import,aus,74,12164278.072
Fiji,2021,import,aus,75,10390535.279000001
Fiji,2021,import,aus,76,6862104.251999999
Fiji,2021,import,aus,77,13251075.491
Fiji,2021,import,aus,78,7148396.847
Fiji,2021,import,aus,79,1999698.292
Fiji,2021,import,aus,81,1130166.277
Fiji,2021,import,aus,82,1967024.716
Fiji,2021,import,aus,83,640734.87
Fiji,2021,import,aus,84,2246494.763
Fiji,2021,import,aus,85,2030663.215
Fiji,2021,import,aus,87,9735265.241
Fiji,2021,import,aus,88,1252954.314
Fiji,2021,import,aus,89,18696499.68
Fiji,2021,import,aus,93,2575372.877
Fiji,2021,import,aus,96,45346.512
Fiji,2021,import,china,02,116.872
Fiji,2021,import,china,03,17557605.639
Fiji,2021,import,china,04,9452047.549
Fiji,2021,import,china,05,7824132.601
Fiji,2021,import,china,06,375035.97399999993
Fiji,2021,import,china,07,487531.505
Fiji,2021,import,china,08,25510.552000000003
Fiji,2021,import,china,09,3082860.1119999997
Fiji,2021,import,china,11,2604709.794
Fiji,2021,import,china,12,2129.783
Fiji,2021,import,china,22,7778.2970000000005
Fiji,2021,import,china,23,1505.819
Fiji,2021,import,china,24,31610.618000000002
Fiji,2021,import,china,25,7.727
Fiji,2021,import,china,26,14500.878
Fiji,2021,import,china,27,770462.33
Fiji,2021,import,china,29,53289.974
Fiji,2021,import,china,33,4187926.824
Fiji,2021,import,china,42,57456.331999999995
Fiji,2021,import,china,43,5289.2029999999995
Fiji,2021,import,china,51,1343282.2310000001
Fiji,2021,import,china,52,1487248.808
Fiji,2021,import,china,53,1140668.862
Fiji,2021,import,china,54,1267531.9780000001
Fiji,2021,import,china,55,3844605.784
Fiji,2021,import,china,56,2842060.36
Fiji,2021,import,china,57,1624669.562
Fiji,2021,import,china,58,10183481.238
Fiji,2021,import,china,59,6260980.451
Fiji,2021,import,china,61,61680.162000000004
Fiji,2021,import,china,62,12287880.344999999
Fiji,2021,import,china,63,2601896.645
Fiji,2021,import,china,64,12528571.919
Fiji,2021,import,china,65,19101421.677
Fiji,2021,import,china,66,8561968.197999999
Fiji,2021,import,china,67,20271997.815
Fiji,2021,import,china,68,2760512.365
Fiji,2021,import,china,69,26453812.149
Fiji,2021,import,china,71,5046349.677
Fiji,2021,import,china,72,14908902.546
Fiji,2021,import,china,73,972611.103
Fiji,2021,import,china,74,17701065.608
Fiji,2021,import,china,75,1167767.816
Fiji,2021,import,china,76,14871528.469
Fiji,2021,import,china,77,19439486.84
Fiji,2021,import,china,78,9522763.11
Fiji,2021,import,china,79,2277075.259
Fiji,2021,import,china,81,4483192.519
Fiji,2021,import,china,82,6344904.529999999
Fiji,2021,import,china,83,2290140.343
Fiji,2021,import,china,84,11416193.436999999
Fiji,2021,import,china,85,3764111.5719999997
Fiji,2021,import,china,87,2944984.906
Fiji,2021,import,china,88,1117331.56
Fiji,2021,import,china,89,18448596.305
Fiji,2021,import,china,93,4900538.253
Fiji,2021,import,world,00,2383741.656
Fiji,2021,import,world,01,36435614.999
Fiji,2021,import,world,02,51558049.307000004
Fiji,2021,import,world,03,32227156.294999998
Fiji,2021,import,world,04,100423739.314
Fiji,2021,import,world,05,65112336.856
Fiji,2021,import,world,06,11008789.104
Fiji,2021,import,world,07,14671039.571999999
Fiji,2021,import,world,08,22215633.551999997
Fiji,2021,import,world,09,34861872.851
Fiji,2021,import,world,11,12841833.075
Fiji,2021,import,world,12,4274372.354
Fiji,2021,import,world,21,23842.946
Fiji,2021,import,world,22,1895054.949
Fiji,2021,import,world,23,336439.088
Fiji,2021,import,world,24,2310724.866
Fiji,2021,import,world,25,1638.629
Fiji,2021,import,world,26,4422551.654000001
Fiji,2021,import,world,27,3396110.161
Fiji,2021,import,world,28,7067.885
Fiji,2021,import,world,29,2255211.901
Fiji,2021,import,world,32,119352.37000000001
Fiji,2021,import,world,33,321280100.124
Fiji,2021,import,world,34,26177265.365000002
Fiji,2021,import,world,41,548348.646
Fiji,2021,import,world,42,29213560.979999997
Fiji,2021,import,world,43,54100.837
Fiji,2021,import,world,51,4638955.969
Fiji,2021,import,world,52,6458625.2870000005
Fiji,2021,import,world,53,8755020.724
Fiji,2021,import,world,54,48298256.377000004
Fiji,2021,import,world,55,36502593.058
Fiji,2021,import,world,56,9345237.235
Fiji,2021,import,world,57,46704811.074999996
Fiji,2021,import,world,58,30346843.696
Fiji,2021,import,world,59,42415570.807
Fiji,2021,import,world,61,436269.412
Fiji,2021,import,world,62,20448915.181
Fiji,2021,import,world,63,6184017.040999999
Fiji,2021,import,world,64,58559222.12
Fiji,2021,import,world,65,56313605.837
Fiji,2021,import,world,66,31151475.76
Fiji,2021,import,world,67,53898903.606
Fiji,2021,import,world,68,16101904.183
Fiji,2021,import,world,69,61237032.251
Fiji,2021,import,world,71,19639109.336
Fiji,2021,import,world,72,47713965.106
Fiji,2021,import,world,73,2275860.654
Fiji,2021,import,world,74,61771433.96
Fiji,2021,import,world,75,35431632.818
Fiji,2021,import,world,76,81682873.977
Fiji,2021,import,world,77,60889923.967
Fiji,2021,import,world,78,100851325.392
Fiji,2021,import,world,79,173432486.656
Fiji,2021,import,world,81,8263430.556
Fiji,2021,import,world,82,12954492.325000001
Fiji,2021,import,world,83,4446176.309
Fiji,2021,import,world,84,30044431.397
Fiji,2021,import,world,85,9097239.204
Fiji,2021,import,world,87,63316381.054000005
Fiji,2021,import,world,88,4227791.921
Fiji,2021,import,world,89,70071215.712
Fiji,2021,import,world,93,19528505.014
Fiji,2021,import,world,96,51916.965
Fiji,2021,import,world,97,7829.971
Fiji,2022,export,aus,01,401370.126
Fiji,2022,export,aus,02,212437.774
Fiji,2022,export,aus,03,346527.018
Fiji,2022,export,aus,04,7722428.466
Fiji,2022,export,aus,05,7003666.778999999
Fiji,2022,export,aus,06,924119.897
Fiji,2022,export,aus,07,1810513.466
Fiji,2022,export,aus,08,175.797
Fiji,2022,export,aus,09,759966.243
Fiji,2022,export,aus,11,1720723.618
Fiji,2022,export,aus,12,94822.993
Fiji,2022,export,aus,21,21189.176
Fiji,2022,export,aus,24,1363871.385
Fiji,2022,export,aus,26,534.204
Fiji,2022,export,aus,27,6474.950000000001
Fiji,2022,export,aus,28,3879600.6550000003
Fiji,2022,export,aus,29,2101697.244
Fiji,2022,export,aus,34,4951.379
Fiji,2022,export,aus,42,1143955.6660000002
Fiji,2022,export,aus,43,22097.686
Fiji,2022,export,aus,51,3158.435
Fiji,2022,export,aus,53,1830.6480000000001
Fiji,2022,export,aus,54,2490847.457
Fiji,2022,export,aus,55,761679.2379999999
Fiji,2022,export,aus,57,5351.577
Fiji,2022,export,aus,58,33723.887
Fiji,2022,export,aus,59,59275.27099999999
Fiji,2022,export,aus,61,21290.475
Fiji,2022,export,aus,62,8582.239
Fiji,2022,export,aus,63,74615.462
Fiji,2022,export,aus,64,22527.864999999998
Fiji,2022,export,aus,65,2105668.338
Fiji,2022,export,aus,66,10342.931
Fiji,2022,export,aus,67,20111.228000000003
Fiji,2022,export,aus,68,397968.665
Fiji,2022,export,aus,69,339195.797
Fiji,2022,export,aus,71,54543.754
Fiji,2022,export,aus,72,137564.296
Fiji,2022,export,aus,73,21651.607
Fiji,2022,export,aus,74,416839.323
Fiji,2022,export,aus,75,406475.498
Fiji,2022,export,aus,76,355357.735
Fiji,2022,export,aus,77,2314676.4869999997
Fiji,2022,export,aus,78,290884.423
Fiji,2022,export,aus,79,2098663.728
Fiji,2022,export,aus,81,10083.551
Fiji,2022,export,aus,82,94075.74399999999
Fiji,2022,export,aus,83,440402.435
Fiji,2022,export,aus,84,21168853.474
Fiji,2022,export,aus,85,24120.029000000002
Fiji,2022,export,aus,87,1247621.185
Fiji,2022,export,aus,88,119997.348
Fiji,2022,export,aus,89,1448770.2710000002
Fiji,2022,export,aus,93,1076782.717
Fiji,2022,export,aus,97,43308402.966
Fiji,2022,export,china,03,15440856.307
Fiji,2022,export,china,05,173311.88700000002
Fiji,2022,export,china,07,36607.951
Fiji,2022,export,china,09,6919.666
Fiji,2022,export,china,11,1940104.224
Fiji,2022,export,china,24,12397415.893
Fiji,2022,export,china,27,45.425
Fiji,2022,export,china,53,244.389
Fiji,2022,export,china,55,29417.550000000003
Fiji,2022,export,china,58,2045.51
Fiji,2022,export,china,59,7225.38
Fiji,2022,export,china,64,23674.858
Fiji,2022,export,china,65,12382.535
Fiji,2022,export,china,67,17208.086
Fiji,2022,export,china,68,1256.469
Fiji,2022,export,china,69,161342.27099999998
Fiji,2022,export,china,71,23358.244000000002
Fiji,2022,export,china,72,2026.431
Fiji,2022,export,china,74,4540.732
Fiji,2022,export,china,75,45258.783
Fiji,2022,export,china,76,26158.725
Fiji,2022,export,china,77,9701.977
Fiji,2022,export,china,78,31806.022
Fiji,2022,export,china,79,1890.154
Fiji,2022,export,china,82,8007.606
Fiji,2022,export,china,84,14591.577000000001
Fiji,2022,export,china,87,113.563
Fiji,2022,export,china,88,190.333
Fiji,2022,export,china,89,79357.43
Fiji,2022,export,china,93,80083.329
Fiji,2022,export,world,00,1325.97
Fiji,2022,export,world,01,10858786.271
Fiji,2022,export,world,02,8230767.9059999995
Fiji,2022,export,world,03,105522638.519
Fiji,2022,export,world,04,61783345.668
Fiji,2022,export,world,05,25314682.503
Fiji,2022,export,world,06,77266803.821
Fiji,2022,export,world,07,15292532.984
Fiji,2022,export,world,08,3585473.307
Fiji,2022,export,world,09,5186189.13
Fiji,2022,export,world,11,169413875.196
Fiji,2022,export,world,12,5465615.425000001
Fiji,2022,export,world,21,21598.005
Fiji,2022,export,world,22,42700.419
Fiji,2022,export,world,24,41769982.757
Fiji,2022,export,world,25,5788.571
Fiji,2022,export,world,26,5122.179
Fiji,2022,export,world,27,1701305.5820000002
Fiji,2022,export,world,28,10005372.974
Fiji,2022,export,world,29,18891667.099
Fiji,2022,export,world,33,248763608.261
Fiji,2022,export,world,34,426545.38899999997
Fiji,2022,export,world,41,380210.022
Fiji,2022,export,world,42,4116939.325
Fiji,2022,export,world,43,41024.218
Fiji,2022,export,world,51,139313.178
Fiji,2022,export,world,52,268183.94
Fiji,2022,export,world,53,5654487.815
Fiji,2022,export,world,54,16063191.934
Fiji,2022,export,world,55,11145364.356999999
Fiji,2022,export,world,56,32792.664
Fiji,2022,export,world,57,285367.95
Fiji,2022,export,world,58,3229710.8310000002
Fiji,2022,export,world,59,1454810.952
Fiji,2022,export,world,61,25243.856
Fiji,2022,export,world,62,254524.494
Fiji,2022,export,world,63,1039993.518
Fiji,2022,export,world,64,11534913.407
Fiji,2022,export,world,65,6411489.59
Fiji,2022,export,world,66,5293827.109
Fiji,2022,export,world,67,4522895.605
Fiji,2022,export,world,68,554909.205
Fiji,2022,export,world,69,22785126.163
Fiji,2022,export,world,71,6094030.347
Fiji,2022,export,world,72,1172466.07
Fiji,2022,export,world,73,125714.14600000001
Fiji,2022,export,world,74,3223217.715
Fiji,2022,export,world,75,1924857.6120000002
Fiji,2022,export,world,76,3833833.108
Fiji,2022,export,world,77,14052157.617
Fiji,2022,export,world,78,4043919.656
Fiji,2022,export,world,79,13369438.335
Fiji,2022,export,world,81,668778.199
Fiji,2022,export,world,82,1108759.085
Fiji,2022,export,world,83,765341.442
Fiji,2022,export,world,84,34702589.461
Fiji,2022,export,world,85,875613.192
Fiji,2022,export,world,87,2627505.966
Fiji,2022,export,world,88,218109.14699999997
Fiji,2022,export,world,89,7715402.503
Fiji,2022,export,world,93,7885955.701
Fiji,2022,export,world,97,46055072.722
Fiji,2022,import,aus,00,15702.231
Fiji,2022,import,aus,01,23830020.186
Fiji,2022,import,aus,02,6835845.018
Fiji,2022,import,aus,03,691002.168
Fiji,2022,import,aus,04,83732191.215
Fiji,2022,import,aus,05,14549490.007
Fiji,2022,import,aus,06,2429458.5360000003
Fiji,2022,import,aus,07,6598785.715
Fiji,2022,import,aus,08,16068992.770000001
Fiji,2022,import,aus,09,12349492.904
Fiji,2022,import,aus,11,11947509.081
Fiji,2022,import,aus,12,104120.683
